,CPU Name,Year Released,Single Core Performance,Multi Core Performance,Clock Speed,Number of Cores,Number of Threads,Rolling Single Core Score,Rolling Multi Core Score,Rolling Average Clock Speed,Rolling Average Number of Cores,Rolling Average Number of Threads,Rolling Year,Rolling STD Single Core Score,Rolling STD Multi Core Score,Rolling STD Clock Speed,Rolling STD Number of Cores,Rolling STD Number of Threads,Rolling STD Year
109,Intel-Core-i3-1115G4,2005.0,214.0,687.0,1600.0,4.0,4.0,212.0,577.4,1626.0,3.2,3.6,2005.0,1.8708286933869673,141.49664306972113,319.65606517005085,1.095445115010332,0.8944271909999154,0.0
110,Intel-Core-i5-7600K,2005.0,214.0,375.0,1800.0,2.0,2.0,212.8,557.0,1720.0,3.2,3.2,2005.0,1.6431676725154933,164.99242406850095,277.12812921102005,1.095445115010332,1.095445115010332,0.0
111,Intel-Core-i7-9800X,2005.0,216.0,419.0,1300.0,2.0,2.0,214.0,508.0,1692.0,2.8,2.8,2005.0,1.224744871391578,161.61683080669545,316.7333263172662,1.095445115010332,1.095445115010332,0.0
112,Intel-Core-i9-10940X,2005.0,216.0,692.0,1600.0,4.0,4.0,214.6,570.8,1580.0,3.2,3.2,2005.0,1.3416407864998647,159.4653567393246,178.88543819998253,1.095445115010332,1.095445115010332,0.0
113,Intel-Core-i7-10870H,2005.0,217.0,718.0,2000.0,4.0,4.0,215.4,578.2,1660.0,3.2,3.2,2005.0,1.3416407864998647,166.55839816712952,260.7680962081056,1.095445115010332,1.095445115010332,0.0
114,Intel-Core-i5-11500T,2005.0,212.0,377.0,2200.0,2.0,2.0,215.0,516.2,1780.0,2.8,2.8,2005.0,1.9999999999999933,173.48688711254238,349.28498393145946,1.095445115010332,1.095445115010332,0.0
115,Intel-Core-i9-9940X,2005.0,218.0,735.0,1600.0,4.0,4.0,215.8,588.2,1740.0,3.2,3.2,2005.0,2.2803508501982686,174.93341590445223,357.77087639996614,1.095445115010332,1.095445115010332,0.0
116,Intel-Core-i9-10900X,2005.0,218.0,379.0,1800.0,2.0,2.0,216.2,580.2,1840.0,3.2,3.2,2005.0,2.489979919597741,185.21797968879818,260.7680962081058,1.095445115010332,1.095445115010332,0.0
117,Intel-Core-i7-8700,2005.0,219.0,355.0,1600.0,2.0,2.0,216.8,512.8,1840.0,2.8,2.8,2005.0,2.7748873851023155,195.40010235411862,260.7680962081058,1.095445115010332,1.095445115010332,0.0
118,Intel-Core-i7-10850H,2005.0,220.0,396.0,3400.0,2.0,2.0,217.4,448.4,2120.0,2.4,2.4,2005.0,3.1304951684996993,160.87510683757134,756.3068160475615,0.8944271909999154,0.8944271909999154,0.0
119,AMD-Ryzen-9-4900H,2005.0,221.0,688.0,2200.0,4.0,4.0,219.2,510.6,2120.0,2.8,2.8,2005.0,1.3038404810405138,184.72222389306606,756.3068160475615,1.095445115010332,1.095445115010332,0.0
120,Intel-Core-i7-6700K,2005.0,222.0,703.0,2160.0,4.0,4.0,220.0,504.2,2232.0,2.8,2.8,2005.0,1.5811388300841778,175.31885238045572,699.371146101982,1.095445115010332,1.095445115010332,0.0
121,AMD-Ryzen-5-3500,2005.0,223.0,718.0,2160.0,4.0,4.0,221.0,572.0,2304.0,3.2,3.2,2005.0,1.5811388300841778,180.27617701737535,661.2715024859305,1.095445115010332,1.095445115010332,0.0
122,Intel-Core-i7-10750H,2005.0,224.0,690.0,2000.0,4.0,4.0,222.0,639.0,2384.0,3.6,3.6,2005.0,1.5811388300841778,136.37081799270726,573.131747506627,0.8944271909999154,0.8944271909999154,0.0
123,AMD-Ryzen-3-3100,2005.0,224.0,409.0,1830.0,2.0,2.0,222.8,641.6,2070.0,3.6,3.6,2005.0,1.3038404810405138,130.5806264343991,154.59624833740307,0.8944271909999154,0.8944271909999154,0.0
124,Intel-Core-i5-1038NG7,2005.0,224.0,405.0,1830.0,2.0,2.0,223.4,585.0,1996.0,3.2,3.2,2005.0,0.8944271909998884,162.79895577060702,165.01515081955353,1.095445115010332,1.095445115010332,0.0
125,Intel-Core-i9-7940X,2005.0,226.0,423.0,2160.0,2.0,2.0,224.2,529.0,1996.0,2.8,2.8,2005.0,1.0954451150103117,160.19831459787594,165.01515081955353,1.095445115010332,1.095445115010332,0.0
126,Intel-Core-i9-9900X,2005.0,226.0,407.0,1800.0,2.0,2.0,224.8,466.8,1924.0,2.4,2.4,2005.0,1.0954451150103117,124.97279703999584,153.72052563011877,0.8944271909999154,0.8944271909999154,0.0
127,Intel-Core-i3-1125G4,2005.0,226.0,396.0,1900.0,2.0,2.0,225.2,408.0,1904.0,2.0,2.0,2005.0,1.0954451150103117,9.746794344806917,147.74978849392645,0.0,0.0,0.0
128,Intel-Xeon-E-2276M,2005.0,227.0,694.0,2000.0,4.0,4.0,225.8,465.0,1938.0,2.4,2.4,2005.0,1.0954451150103117,128.38418905768728,146.01369798755184,0.8944271909999154,0.8944271909999154,0.0
129,Intel-Core-i9-9980XE,2005.0,229.0,415.0,2500.0,2.0,2.0,226.8,467.0,2072.0,2.4,2.4,2005.0,1.303840481040507,127.28904116223043,273.7151804339686,0.8944271909999154,0.8944271909999154,0.0
130,Intel-Xeon-W-3265M,2005.0,230.0,421.0,1800.0,2.0,2.0,227.6,466.6,2000.0,2.4,2.4,2005.0,1.816590212458479,127.46489712858201,291.547594742265,0.8944271909999154,0.8944271909999154,0.0
131,Intel-Core-i9-9980HK,2005.0,231.0,556.0,1300.0,2.0,4.0,228.6,496.4,1900.0,2.4,2.8,2005.0,2.07364413533276,127.46489712858205,430.11626335213134,0.8944271909999154,1.095445115010332,0.0
132,Intel-Core-i9-7980XE,2005.0,231.0,747.0,1600.0,4.0,4.0,229.6,566.6,1840.0,2.8,3.2,2005.0,1.673320053068138,152.53622520568692,450.55521304275237,1.095445115010332,1.095445115010332,0.0
133,Intel-Core-i5-8600,2005.0,231.0,423.0,2100.0,2.0,2.0,230.4,512.4,1860.0,2.4,2.8,2005.0,0.8944271909998934,143.84992179351372,461.51923036857306,0.8944271909999154,1.095445115010332,0.0
134,Intel-Core-i5-9500,2005.0,232.0,812.0,1800.0,4.0,4.0,231.0,591.8,1720.0,2.8,3.2,2005.0,0.7071067811865174,181.33036149525552,294.95762407505254,1.095445115010332,1.095445115010332,0.0
135,Intel-Core-i9-7960X,2005.0,232.0,427.0,2400.0,2.0,2.0,231.4,593.0,1840.0,2.8,3.2,2005.0,0.5477225575051262,179.93193157413734,427.78499272414876,1.095445115010332,1.095445115010332,0.0
136,Intel-Xeon-W-3245,2005.0,232.0,407.0,1800.0,2.0,2.0,231.6,563.2,1940.0,2.8,2.8,2005.0,0.5477225575051262,198.92762502980833,313.04951684997053,1.095445115010332,1.095445115010332,0.0
137,Intel-Core-i9-9960X,2005.0,232.0,797.0,1800.0,4.0,4.0,231.8,573.2,1980.0,2.8,2.8,2005.0,0.44721359549990947,211.34616154546086,268.32815729997475,1.095445115010332,1.095445115010332,0.0
138,Intel-Core-i5-10400F,2005.0,236.0,355.0,1900.0,2.0,2.0,232.8,559.6,1940.0,2.8,2.8,2005.0,1.7888543819998157,225.1639402746364,260.76809620810593,1.095445115010332,1.095445115010332,0.0
139,Intel-Core-i9-7900X,2005.0,236.0,406.0,1800.0,2.0,2.0,233.6,478.4,1940.0,2.4,2.4,2005.0,2.190890230020652,180.07998223011901,260.76809620810593,0.8944271909999154,0.8944271909999154,0.0
140,Intel-Core-i9-7920X,2005.0,237.0,420.0,2100.0,2.0,2.0,234.6,477.0,1880.0,2.4,2.4,2005.0,2.408318915758449,180.60592459828106,130.38404810405297,0.8944271909999154,0.8944271909999154,0.0
141,Intel-Core-i7-8569U,2005.0,237.0,402.0,2000.0,2.0,2.0,235.6,476.0,1920.0,2.4,2.4,2005.0,2.073644135332762,181.10356153317355,130.38404810405297,0.8944271909999154,0.8944271909999154,0.0
142,Intel-Core-i5-10400,2005.0,238.0,431.0,1860.0,2.0,2.0,236.8,402.8,1932.0,2.0,2.0,2005.0,0.8366600265340518,29.098109904252283,118.82760622010359,0.0,0.0,0.0
143,Intel-Xeon-W-2145,2005.0,238.0,247.0,2200.0,1.0,1.0,237.2,381.2,1992.0,1.8,1.8,2005.0,0.8366600265340518,75.89927535885921,165.28762809115509,0.447213595499957,0.447213595499957,0.0
144,Intel-Core-i9-9920X,2005.0,239.0,685.0,1800.0,4.0,4.0,237.8,437.0,1992.0,2.2,2.2,2005.0,0.8366600265340518,157.44364070993774,165.28762809115509,1.0954451150103317,1.0954451150103317,0.0
145,Intel-Core-i7-7820X,2005.0,240.0,235.0,2200.0,1.0,1.0,238.4,400.0,2012.0,2.0,2.0,2005.0,1.140175425099118,182.2251354780672,186.33303518163385,1.2247448713915887,1.2247448713915887,0.0
146,Intel-Xeon-W-3235,2005.0,240.0,416.0,2000.0,2.0,2.0,239.0,402.8,2012.0,2.0,2.0,2005.0,0.999999999999976,182.37105033420175,186.33303518163385,1.2247448713915887,1.2247448713915887,0.0
147,Intel-Core-i7-7800X,2005.0,241.0,251.0,2300.0,1.0,1.0,239.6,366.8,2100.0,1.8,1.8,2005.0,1.140175425099118,192.87612604985597,200.0,1.3038404810405293,1.3038404810405293,0.0
148,Intel-Core-i3-10100F,2005.0,241.0,417.0,2000.0,2.0,2.0,240.2,400.8,2060.0,2.0,2.0,2005.0,0.8366600265340518,181.10273327589493,194.93588689617928,1.2247448713915887,1.2247448713915887,0.0
149,Intel-Core-i5-6600K,2005.0,242.0,416.0,2200.0,2.0,2.0,240.8,347.0,2140.0,1.6,1.6,2005.0,0.8366600265340518,95.10783353646494,134.16407864998737,0.5477225575051653,0.5477225575051653,0.0
150,Intel-Core-i3-10100,2005.0,242.0,434.0,1500.0,2.0,2.0,241.2,386.8,2000.0,1.8,1.8,2005.0,0.8366600265340518,76.30006553077095,308.2207001484488,0.4472135954999569,0.4472135954999569,0.0
151,AMD-Ryzen-9-4900HS,2005.0,243.0,718.0,1800.0,4.0,4.0,241.8,447.2,1960.0,2.2,2.2,2005.0,0.8366600265340518,168.7355919775077,320.9361307176242,1.0954451150103317,1.0954451150103317,0.0
152,Intel-Core-i7-9850H,2005.0,244.0,431.0,2000.0,2.0,2.0,242.4,483.2,1900.0,2.4,2.4,2005.0,1.140175425099118,131.5055131924133,264.5751311064591,0.8944271909999153,0.8944271909999153,0.0
153,AMD-Ryzen-7-4800H,2005.0,245.0,566.0,1400.0,2.0,4.0,243.2,513.0,1780.0,2.4,2.8,2005.0,1.3038404810405138,129.6225289060509,334.66401061363024,0.8944271909999153,1.0954451150103317,0.0
154,Intel-Xeon-W-2135,2005.0,245.0,431.0,1400.0,2.0,2.0,243.8,516.0,1620.0,2.4,2.8,2005.0,1.3038404810405138,126.96259291618142,268.32815729997475,0.8944271909999153,1.0954451150103317,0.0
155,Intel-Xeon-W-3175X,2005.0,245.0,417.0,2000.0,2.0,2.0,244.4,512.6,1720.0,2.4,2.8,2005.0,0.8944271909998884,129.90111623846812,303.31501776206204,0.8944271909999153,1.0954451150103317,0.0
156,Intel-Xeon-W-3275M,2005.0,245.0,431.0,2100.0,2.0,2.0,244.8,455.2,1780.0,2.0,2.4,2005.0,0.44721359549989953,62.235038362645646,349.28498393145964,0.0,0.8944271909999152,0.0
157,Intel-Core-i7-8559U,2005.0,246.0,808.0,2050.0,4.0,4.0,245.2,530.6,1790.0,2.4,2.8,2005.0,0.44721359549989953,166.54518906290872,357.77087639996637,0.8944271909999153,1.0954451150103317,0.0
158,AMD-Ryzen-Threadripper-2920X,2005.0,246.0,463.0,2200.0,2.0,2.0,245.4,510.0,1950.0,2.4,2.4,2005.0,0.5477225575051181,167.43954132760877,316.22776601683796,0.8944271909999153,0.8944271909999152,0.0
159,Intel-Xeon-E-2136,2005.0,246.0,688.0,2100.0,3.0,3.0,245.6,561.4,2090.0,2.6,2.6,2005.0,0.5477225575051181,176.33575927757826,74.16198487095663,0.8944271909999153,0.8944271909999152,0.0
160,Intel-Core-i9-8950HK,2005.0,247.0,719.0,2000.0,4.0,4.0,246.0,621.8,2090.0,3.0,3.0,2005.0,0.707106781186511,165.9237776811993,74.16198487095663,0.9999999999999994,0.9999999999999993,0.0
161,Intel-Core-i9-9880H,2005.0,247.0,760.0,1400.0,4.0,4.0,246.4,687.6,1950.0,3.4,3.4,2005.0,0.5477225575051181,133.38778054979431,316.22776601683796,0.8944271909999153,0.8944271909999152,0.0
162,Intel-Xeon-W-2155,2005.0,248.0,575.0,1400.0,2.0,4.0,246.8,641.0,1820.0,3.0,3.4,2005.0,0.8366600265340411,120.92766432872199,389.87177379235857,0.9999999999999994,0.8944271909999152,0.0
163,AMD-Ryzen-Threadripper-2950X,2005.0,249.0,564.0,1400.0,2.0,4.0,247.4,661.2,1660.0,3.0,3.8,2005.0,1.1401754250991103,87.60536513250814,357.77087639996637,0.9999999999999994,0.4472135954999566,0.0
164,Intel-Core-i5-8500B,2005.0,249.0,722.0,1600.0,4.0,4.0,248.0,668.0,1560.0,3.2,4.0,2005.0,0.9999999999999671,91.44123796187405,260.76809620810593,1.0954451150103317,0.0,0.0
165,Intel-Core-i5-8500,2005.0,250.0,432.0,1900.0,2.0,2.0,248.6,610.6,1540.0,2.8,3.6,2005.0,1.1401754250991103,132.3510483524783,219.08902300206645,1.0954451150103317,0.8944271909999153,0.0
166,Intel-Core-i5-10300H,2005.0,250.0,440.0,1900.0,2.0,2.0,249.2,546.6,1640.0,2.4,3.2,2005.0,0.8366600265340411,118.71309952991717,250.99800796022265,0.8944271909999152,1.0954451150103317,0.0
167,Intel-Core-i7-4790K,2005.0,252.0,738.0,2000.0,4.0,4.0,250.0,579.2,1760.0,2.8,3.2,2005.0,1.2247448713915674,147.3811385490017,250.99800796022265,1.0954451150103317,1.0954451150103317,0.0
168,Intel-Core-i3-9100,2005.0,252.0,437.0,2000.0,2.0,2.0,250.6,553.8,1880.0,2.8,2.8,2005.0,1.341640786499855,160.97266848754177,164.31676725154983,1.0954451150103317,1.0954451150103317,0.0
169,Intel-Core-i5-9400F,2005.0,253.0,741.0,2000.0,4.0,4.0,251.4,557.6,1960.0,2.8,2.8,2005.0,1.341640786499855,166.07919797494216,54.772255750516614,1.0954451150103317,1.0954451150103317,0.0
170,Intel-Core-i7-9700T,2005.0,254.0,897.0,2100.0,4.0,4.0,252.2,650.6,2000.0,3.2,3.2,2005.0,1.4832396974191169,204.02279284432922,70.71067811865476,1.0954451150103317,1.0954451150103317,0.0
171,AMD-Ryzen-7-4800HS,2005.0,254.0,593.0,1500.0,2.0,4.0,253.0,681.2,1920.0,3.2,3.6,2005.0,0.9999999999999805,173.77053835446355,238.74672772626644,1.0954451150103317,0.8944271909999152,0.0
172,Intel-Xeon-E3-1270-v6,2005.0,255.0,388.0,2100.0,2.0,2.0,253.6,611.2,1940.0,2.8,3.2,2005.0,1.1401754250991218,211.55661180875452,250.99800796022265,1.0954451150103317,1.0954451150103317,0.0
173,Intel-Xeon-E3-1275-v6,2005.0,255.0,453.0,2100.0,2.0,2.0,254.2,614.4,1960.0,2.8,3.2,2005.0,0.836660026534057,208.3597849874108,260.76809620810593,1.0954451150103317,1.0954451150103317,0.0
174,Intel-Core-i5-9400,2005.0,255.0,470.0,2300.0,2.0,2.0,254.6,560.2,2020.0,2.4,2.8,2005.0,0.5477225575051424,202.35538045725406,303.31501776206204,0.8944271909999152,1.0954451150103317,0.0
175,Intel-Core-i7-7700,2005.0,255.0,443.0,2000.0,2.0,2.0,254.8,469.4,2000.0,2.0,2.4,2005.0,0.44721359549992934,75.61282959921543,300.0,0.0,0.8944271909999152,0.0
176,Intel-Xeon-E3-1245-v6,2005.0,256.0,455.0,2000.0,2.0,2.0,255.2,441.8,2100.0,2.0,2.0,2005.0,0.44721359549992934,31.586389473948678,122.47448713915891,0.0,0.0,0.0
177,Intel-Core-i7-9750H,2005.0,257.0,438.0,2100.0,2.0,2.0,255.6,451.8,2100.0,2.0,2.0,2005.0,0.8944271909999034,12.357184145264657,122.47448713915891,0.0,0.0,0.0
178,Intel-Xeon-E5-1660-v3,2005.0,257.0,462.0,2600.0,2.0,2.0,256.0,453.6,2200.0,2.0,2.0,2005.0,0.9999999999999893,13.202272531650795,254.95097567963924,0.0,0.0,0.0
179,Intel-Core-i7-8809G,2005.0,258.0,445.0,2000.0,2.0,2.0,256.6,448.6,2140.0,2.0,2.0,2005.0,1.1401754250991243,9.710818709047075,260.76809620810593,0.0,0.0,0.0
180,AMD-Ryzen-7-2700X,2005.0,260.0,931.0,1600.0,4.0,4.0,257.6,546.2,2060.0,2.4,2.4,2005.0,1.5165750888102905,215.30606122448114,357.77087639996637,0.8944271909999152,0.8944271909999152,0.0
181,Intel-Core-i3-9100F,2005.0,260.0,684.0,1600.0,4.0,4.0,258.4,592.0,1980.0,2.8,2.8,2005.0,1.5165750888102905,215.41239518653526,414.7288270665544,1.0954451150103317,1.0954451150103317,0.0
182,AMD-Ryzen-7-4800U,2005.0,260.0,472.0,2200.0,2.0,2.0,259.0,598.8,2000.0,2.8,2.8,2005.0,1.4142135623730774,209.7991897029158,424.26406871192853,1.0954451150103317,1.0954451150103317,0.0
183,Intel-Core-i5-8400,2005.0,261.0,770.0,2200.0,4.0,4.0,259.8,660.4,1920.0,3.2,3.2,2005.0,1.0954451150103075,204.74691694870543,303.31501776206204,1.0954451150103317,1.0954451150103317,0.0
184,AMD-Ryzen-5-2600X,2005.0,262.0,263.0,2000.0,1.0,1.0,260.6,624.0,1920.0,3.0,3.0,2005.0,0.8944271909998766,261.0507613472906,303.31501776206204,1.4142135623730945,1.4142135623730945,0.0
185,Intel-Core-i7-8700T,2005.0,262.0,464.0,2200.0,2.0,2.0,261.0,530.6,2040.0,2.6,2.6,2005.0,0.9999999999999627,200.20189809290022,260.76809620810593,1.3416407864998734,1.3416407864998734,0.0
186,Intel-Core-i5-7600,2005.0,262.0,923.0,2200.0,4.0,4.0,261.4,578.4,2160.0,2.6,2.6,2005.0,0.8944271909998766,264.26558610609897,89.44271909999159,1.3416407864998732,1.3416407864998732,0.0
187,Intel-Xeon-W-3223,2005.0,263.0,464.0,2300.0,2.0,2.0,262.0,576.8,2180.0,2.6,2.6,2005.0,0.7071067811865048,265.0937569992926,109.54451150103323,1.3416407864998732,1.3416407864998732,0.0
188,AMD-Ryzen-7-5700U,2005.0,263.0,463.0,2200.0,2.0,2.0,262.4,515.4,2180.0,2.2,2.2,2005.0,0.5477225575051149,243.86123103109273,109.54451150103323,1.0954451150103317,1.0954451150103317,0.0
189,Intel-Xeon-E-2176M,2005.0,263.0,478.0,2130.0,2.0,2.0,262.6,558.4,2206.0,2.4,2.4,2005.0,0.5477225575051149,203.91248122662822,60.663003552412405,0.8944271909999151,0.8944271909999151,0.0
190,Intel-Core-i3-6320,2005.0,264.0,819.0,1500.0,4.0,4.0,263.0,629.4,2066.0,2.8,2.8,2005.0,0.7071067811865048,223.67230494632105,322.14903383372115,1.0954451150103315,1.0954451150103315,0.0
191,Intel-Core-i3-7300,2005.0,264.0,958.0,2000.0,4.0,4.0,263.4,636.4,2026.0,2.8,2.8,2005.0,0.5477225575051149,235.3981733149177,313.6558623714851,1.0954451150103315,1.0954451150103315,0.0
192,Intel-Xeon-E3-1535M-v6,2005.0,265.0,707.0,1900.0,4.0,4.0,263.8,685.0,1946.0,3.2,3.2,2005.0,0.8366600265340411,215.11740980218232,274.9181696432595,1.0954451150103315,1.0954451150103315,0.0
193,AMD-Ryzen-7-PRO-4750U,2005.0,266.0,463.0,2000.0,2.0,2.0,264.4,685.0,1906.0,3.2,3.2,2005.0,1.1401754250991165,215.11740980218232,241.20530674095875,1.0954451150103315,1.0954451150103315,0.0
194,Intel-Xeon-E3-1240-v6,2005.0,266.0,930.0,2300.0,4.0,4.0,265.0,775.4,1940.0,3.6,3.6,2005.0,0.9999999999999805,200.88379725602584,288.09720581775866,0.8944271909999149,0.8944271909999149,0.0
195,Intel-Xeon-W-2191B,2005.0,268.0,737.0,2100.0,3.0,3.0,265.8,759.0,2060.0,3.4,3.4,2005.0,1.4832396974191169,199.77862748552482,151.65750888103102,0.8944271909999149,0.8944271909999149,0.0
196,Intel-Core-i7-5775C,2005.0,268.0,480.0,2260.0,2.0,2.0,266.6,663.4,2112.0,3.0,3.0,2005.0,1.3416407864998503,195.0571711063196,169.46976131451888,0.9999999999999991,0.9999999999999991,0.0
197,Intel-Xeon-W-2125,2006.0,270.0,467.0,2100.0,2.0,2.0,267.6,615.4,2152.0,2.6,2.6,2005.2,1.6733200530681238,210.55949278054416,124.57929201917949,0.8944271909999149,0.8944271909999149,0.4472135954999452
198,Intel-Core-i7-1060NG7,2006.0,269.0,484.0,2130.0,2.0,2.0,268.2,619.6,2178.0,2.6,2.6,2005.4,1.483239697419099,206.93791339433193,94.97368056467013,0.8944271909999149,0.8944271909999149,0.5477225575051375
199,AMD-Ryzen-Threadripper-2990WX,2006.0,270.0,484.0,1500.0,2.0,2.0,269.0,530.4,2018.0,2.2,2.2,2005.6,0.9999999999999538,115.70350037920193,297.018517941222,0.4472135954999561,0.4472135954999561,0.5477225575051375
200,Intel-Core-i7-8850H,2006.0,270.0,759.0,1500.0,4.0,4.0,269.4,534.8,1898.0,2.4,2.4,2005.8,0.8944271909998667,125.52569458083067,368.26620806150544,0.8944271909999151,0.8944271909999151,0.4472135954999452
201,Intel-Core-i5-5675C,2006.0,270.0,460.0,2000.0,2.0,2.0,269.8,530.8,1846.0,2.4,2.4,2006.0,0.4472135954998698,128.00273434579427,319.49960876345375,0.8944271909999151,0.8944271909999151,0.0
202,Intel-Xeon-E3-1280-v6,2007.0,271.0,492.0,1500.0,2.0,2.0,270.0,535.8,1726.0,2.4,2.4,2006.2,0.7071067811864923,125.34831470745821,312.8577951721836,0.8944271909999151,0.8944271909999151,0.4472135954999452
203,Intel-Xeon-E3-1285L-v4,2007.0,271.0,477.0,2200.0,2.0,2.0,270.4,534.4,1740.0,2.4,2.4,2006.4,0.5477225575050987,126.10828680146274,336.1547262794322,0.8944271909999151,0.8944271909999151,0.5477225575051375
204,Intel-Core-i5-8279U,2007.0,271.0,486.0,2100.0,2.0,2.0,270.6,534.8,1860.0,2.4,2.4,2006.6,0.5477225575050987,125.91147683988137,336.1547262794322,0.8944271909999151,0.8944271909999151,0.5477225575051375
205,Intel-Xeon-E-2146G,2007.0,271.0,475.0,1860.0,2.0,2.0,270.8,478.0,1932.0,2.0,2.0,2006.8,0.4472135954998698,12.18605760695221,272.2498852157701,0.0,0.0,0.4472135954999452
206,Intel-Core-i3-1005G1,2007.0,272.0,491.0,1600.0,2.0,2.0,271.2,484.2,1852.0,2.0,2.0,2007.0,0.4472135954998698,7.854934754659682,304.1710045352778,0.0,0.0,0.0
207,AMD-Ryzen-Threadripper-2970WX,2007.0,272.0,631.0,1500.0,2.0,4.0,271.4,512.0,1852.0,2.0,2.4,2007.0,0.5477225575050987,66.84309986827341,304.1710045352778,0.0,0.8944271909999151,0.0
208,AMD-Ryzen-3-2300X,2007.0,273.0,466.0,2200.0,2.0,2.0,271.8,509.8,1852.0,2.0,2.4,2007.0,0.8366600265340305,68.44486832480555,304.1710045352778,0.0,0.8944271909999151,0.0
209,AMD-Ryzen-Threadripper-1900X,2007.0,273.0,455.0,2200.0,2.0,2.0,272.2,503.6,1872.0,2.0,2.4,2007.0,0.8366600265340305,72.42789517858412,326.9862382425291,0.0,0.8944271909999151,0.0
210,AMD-Ryzen-5-4600H,2007.0,272.0,956.0,2200.0,4.0,4.0,272.4,599.8,1940.0,2.4,2.8,2007.0,0.5477225575050987,211.28109238642253,357.77087639996637,0.8944271909999151,1.0954451150103315,0.0
211,Intel-Core-i5-4690K,2007.0,274.0,882.0,1100.0,4.0,4.0,272.8,678.0,1840.0,2.8,3.2,2007.0,0.8366600265340305,232.26170584063152,512.8352561983233,1.0954451150103315,1.0954451150103315,0.0
212,Intel-Core-i7-7820HK,2007.0,275.0,990.0,2100.0,4.0,4.0,273.4,749.8,1960.0,3.2,3.2,2007.0,1.1401754250991087,266.9928838002992,482.7007354458868,1.0954451150103315,1.0954451150103315,0.0
213,Intel-Xeon-Gold-6134,2007.0,275.0,853.0,1600.0,4.0,4.0,273.8,827.2,1840.0,3.6,3.6,2007.0,1.3038404810405035,215.2294124881637,482.7007354458868,0.8944271909999149,0.8944271909999149,0.0
214,AMD-Ryzen-Threadripper-1920X,2007.0,275.0,492.0,2400.0,2.0,2.0,274.2,834.6,1880.0,3.6,3.6,2007.0,1.3038404810405035,199.27819750288816,526.3078946776307,0.8944271909999149,0.8944271909999149,0.0
215,AMD-EPYC-7542,2007.0,276.0,727.0,2200.0,3.0,3.0,275.0,788.8,1880.0,3.4,3.4,2007.0,0.7071067811865048,190.52480153512846,526.3078946776307,0.8944271909999149,0.8944271909999149,0.0
216,Intel-Xeon-E3-1585L-v5,2007.0,276.0,1008.0,2600.0,4.0,4.0,275.4,814.0,2180.0,3.4,3.4,2007.0,0.5477225575051149,212.94717654855182,376.82887362833543,0.8944271909999149,0.8944271909999149,0.0
217,Intel-Core-i7-6900K,2007.0,276.0,505.0,2800.0,2.0,2.0,275.6,717.0,2320.0,3.0,3.0,2007.0,0.5477225575051149,222.96075887922532,460.43457732885355,0.9999999999999991,0.9999999999999991,0.0
218,Intel-Xeon-Gold-6128,2007.0,277.0,508.0,1600.0,2.0,2.0,276.0,648.0,2320.0,2.6,2.6,2007.0,0.7071067811865048,223.7330999204186,460.43457732885355,0.8944271909999149,0.8944271909999149,0.0
219,Intel-Core-i7-6850K,2007.0,278.0,993.0,2300.0,4.0,4.0,276.6,748.2,2300.0,3.0,3.0,2007.0,0.8944271909998766,247.3432837171854,458.257569495584,0.9999999999999991,0.9999999999999991,0.0
220,Intel-Xeon-Gold-6254,2007.0,278.0,737.0,1700.0,4.0,4.0,277.0,750.2,2200.0,3.2,3.2,2007.0,0.9999999999999627,247.16937512564144,533.8539126015655,1.0954451150103315,1.0954451150103315,0.0
221,Intel-Xeon-E3-1240-v5,2007.0,279.0,493.0,2160.0,2.0,2.0,277.6,647.2,2112.0,2.8,2.8,2007.0,1.140175425099101,218.5273438268081,485.51004109081,1.0954451150103315,1.0954451150103315,0.0
222,Intel-Xeon-E3-1275-v3,2007.0,280.0,478.0,2500.0,2.0,2.0,278.4,641.8,2052.0,2.8,2.8,2007.0,1.140175425099101,223.20327058535682,387.96907093220716,1.0954451150103315,1.0954451150103315,0.0
223,Intel-Core-i7-8750H,2007.0,280.0,509.0,1400.0,2.0,2.0,279.0,642.0,2012.0,2.8,2.8,2007.0,0.9999999999999627,223.05380516817016,451.3535199818431,1.0954451150103315,1.0954451150103315,0.0
224,Intel-Xeon-E3-1280-v3,2007.0,280.0,469.0,2160.0,2.0,2.0,279.4,537.2,1984.0,2.4,2.4,2007.0,0.8944271909998766,112.72178139117551,432.9896072655786,0.8944271909999147,0.8944271909999147,0.0
225,Intel-Core-i7-6700,2007.0,280.0,510.0,3000.0,2.0,2.0,279.8,491.8,2244.0,2.0,2.0,2007.0,0.4472135954998896,18.294808006643358,583.8492956234511,0.0,0.0,0.0
226,AMD-Ryzen-5-4600HS,2007.0,281.0,485.0,1870.0,2.0,2.0,280.2,490.2,2186.0,2.0,2.0,2007.0,0.4472135954998896,18.512158166997743,608.1776056383529,0.0,0.0,0.0
227,Intel-Core-i7-4770K,2007.0,282.0,446.0,2600.0,2.0,2.0,280.6,483.8,2206.0,2.0,2.0,2007.0,0.8944271909998766,27.25252281899675,622.5592341295726,0.0,0.0,0.0
228,AMD-Ryzen-Threadripper-1950X,2007.0,283.0,755.0,2300.0,3.0,3.0,281.2,533.0,2386.0,2.2,2.2,2007.0,1.3038404810405035,126.27549247577682,432.2961947554015,0.44721359549995565,0.44721359549995565,0.0
