,Rolling singlescore Average,Rolling singlescore Standard Deviation,Rolling multiscore Average,Rolling multiscore Standard Deviation,Rolling clkspd Average,Rolling clkspd Standard Deviation,Rolling numcores Average,Rolling numcores Standard Deviation,Rolling numthreads Average,Rolling numthreads Standard Deviation,Rolling year Average,Rolling year Standard Deviation
1190,-0.8182440786065045,-6.186512455911705,-1.5857713116629157,-2.6540703870443165,-0.41268535608165147,-1.2360246082732091,-2.322387720290225,-3.4061725470885866,-2.1785324443240666,-3.203439993034665,-0.3742125646040647,
1191,-0.8177437033146031,-6.186512455911705,-1.0751206813351173,-0.8169084808222628,-0.46856581447610807,-1.1980081187106084,-1.7346010553881064,-1.9339530575055115,-1.667706820558076,-1.8721460795219311,-0.3742125646040647,
1192,-0.8172435782729208,-6.610161386105473,-1.104197013354808,-0.8012841582905174,-0.480126636877184,-1.2016910232251528,-1.7346010553881064,-1.9339530575055115,-1.7730673362159024,-1.8276723365136833,-0.3742125646040647,
1193,-0.8167437032312698,-6.354748574222376,-1.0705807748122236,-0.8189743660384058,-0.45713711865248535,-1.216680421218896,-1.7346010553881064,-1.9339530575055115,-1.667706820558076,-1.8721460795219311,-0.3742125646040647,
1194,-0.815994358872489,-6.119746759599453,-1.0917972931675142,-0.8094157581992192,-0.5400247784582529,-2.338590598845956,-1.7346010553881064,-1.9339530575055115,-1.667706820558076,-1.8721460795219311,-0.3742125646040647,
1195,-0.8154951077388041,-6.008174983942329,-1.0432147609563525,-0.8483400289549112,-0.480126636877184,-2.49640718901766,-1.62924053973028,-2.0198781859688397,-1.572396640753751,-1.9339530575055195,-0.3742125646040647,
1196,-0.8147466980743339,-5.876992851708566,-0.982423132851867,-0.6927476375212952,-0.5400247784582529,-1.3258254381416064,-1.292768303109067,-1.3267310054089012,-1.262241712449912,-1.2891192947901098,-0.3742125646040647,
1197,-0.8139988481080318,-6.186512455911756,-0.9806301965387478,-0.6940385280061226,-0.5156333253340939,-1.2560898977082326,-1.292768303109067,-1.3267310054089012,-1.262241712449912,-1.2891192947901098,-0.3742125646040647,
1198,-0.8125048239257473,-5.278867472592505,-0.8526774101615702,-0.7067306466078875,-0.5036571342873781,-1.2204940067405283,-1.1592369104845444,-1.3590002659776867,-1.1370785694959056,-1.3113451760755266,-0.3742125646040647,
1199,-0.8112615065953735,-5.129246025166068,-0.8289677246359555,-0.7276166058154051,-0.5906685112770079,-0.9522962377260594,-1.0986122886681096,-1.3934967017211624,-1.1669315326455867,-1.2927556744546498,-0.3742125646040647,
1200,-0.8097715634342201,-5.129246025166068,-0.5647764474823639,-0.6613635959916077,-0.5906685112770079,-0.9522962377260594,-0.7537718023763803,-1.3075715732578335,-0.8132914924020087,-1.1689266159157514,-0.3742125646040647,
1201,-0.8085316376708996,-5.278867472592505,-0.8820719526895763,-0.8657318177255321,-0.5156333253340939,-1.216680421218896,-1.1592369104845444,-1.5314205091235507,-1.2294518896269209,-1.4140007135848536,-0.3742125646040647,
1202,-0.8070457532964749,-6.186512455911756,-0.9121337129771996,-0.8229140176281736,-0.43466426280042675,-0.7733924952786105,-1.2237754316221157,-1.4653906481170176,-1.2294518896269209,-1.4140007135848536,-0.3742125646040647,
1203,-0.8060563888823565,-5.591720422474735,-1.0608719606852628,-0.8176400470018801,-0.45713711865248535,-0.7766999792164414,-1.3668762752627892,-1.4353816432538913,-1.3676022281077378,-1.4002383768898086,-0.3742125646040647,
1204,-0.8050680023427874,-5.591720422474735,-1.1038367341345183,-0.7979814256479574,-0.3095011198464207,-1.0828597136884026,-1.4469189829363251,-1.416331720137756,-1.405342556090585,-1.3802800731870872,-0.3742125646040647,
1205,-0.8038338913630032,-5.340674450576095,-1.5943380856367673,-2.8458877143923114,-0.2710348390186244,-1.0711505550175837,-2.322387720290225,-3.4061725470885755,-2.1785324443240666,-3.2034399930346713,-0.3742125646040647,
1206,-0.8023549657791703,-5.340674450576095,-1.669764897289852,-2.659777275201612,-0.24312605090154804,-1.2811976676227863,-2.545531271604435,-3.203439993034547,-2.3608540011180215,-3.2034399930346726,-0.3742125646040647,
1207,-0.8011241963930374,-5.591720422474735,-1.6740560672567626,-2.6365119672108666,-0.22494373181835758,-1.100920066323316,-2.545531271604435,-3.203439993034547,-2.3608540011180215,-3.2034399930346726,-0.3742125646040647,
1208,-0.8003864612064979,-5.742860858411225,-1.4781168412059302,-1.7295920644975398,-0.1722999983329358,-1.4508093728384248,-2.1400661634962708,-2.3987210368175855,-2.0243817644968085,-2.3361394653406062,-0.3742125646040647,
1209,-0.79940366014459,-6.354748574222483,-1.478771720076748,-1.7292581036279104,-0.18088374202432708,-1.4566942514809476,-2.1400661634962708,-2.3987210368175855,-2.0243817644968085,-2.3361394653406062,-0.3742125646040647,
1210,-0.7986671926999853,-6.119746759599519,-1.2692548199215483,-1.374183716209506,-0.1982754847361963,-1.4005186245814554,-1.8523840910444898,-2.1849990294041235,-1.7730673362159024,-2.1048277043665484,-0.3742125646040647,
1211,-0.7979312672405481,-5.7428608584112455,-1.273300606648535,-1.3674230012822166,-0.13868338753395063,-1.6290219784164006,-1.8523840910444898,-2.1849990294041235,-1.7730673362159024,-2.1048277043665484,-0.3742125646040647,
1212,-0.7969508750051584,-5.550029618005228,-1.223056029679749,-1.4439588814406839,-0.1982754847361963,-2.0231751561916047,-1.7346010553881064,-2.3075602584206125,-1.7730673362159024,-2.1048277043665484,-0.3742125646040647,
1213,-0.7959714429973812,-5.7428608584112455,-1.3945702704237506,-1.5527891546316843,-0.2616450986687856,-1.298609316253342,-1.9859154836690123,-2.510292812474685,-2.1785324443240666,-2.307560258420632,-0.3742125646040647,
1214,-0.7949929693381009,-5.876992851708607,-1.3522992479667855,-1.5691884048490203,-0.252342706006472,-1.2560898977082326,-1.9859154836690123,-2.510292812474685,-2.0243817644968085,-2.3361394653406062,-0.3742125646040647,
1215,-0.7935270516556048,-5.354008574117186,-1.6954670590307457,-2.5558603362824464,-0.3597629546273091,-0.6518255882318034,-2.545531271604435,-3.203439993034546,-2.583997552432231,-3.406172547088765,-0.3742125646040647,
1216,-0.7925509656825495,-5.411213749706059,-1.4137215381795571,-1.7853333987600888,-0.39117915086068783,-0.7701057245467879,-1.9859154836690123,-2.510292812474685,-2.0243817644968085,-2.3361394653406062,-0.3742125646040647,
1217,-0.7918195259327625,-5.511549097437148,-1.297487932718039,-1.731115152544407,-0.39117915086068783,-0.7701057245467879,-1.8523840910444898,-2.470271458637919,-1.7730673362159024,-2.336139465340606,-0.3742125646040647,
1218,-0.7908451044183902,-5.805442429888257,-1.2729272832661558,-1.7672785168881422,-0.4018744399774359,-0.7445276040192945,-1.8523840910444898,-2.470271458637919,-1.667706820558076,-2.4702714586379457,-0.3742125646040647,
1219,-0.7901149108846682,-6.61016138610571,-1.1845926202492465,-1.708422649783947,-0.4018744399774359,-0.7445276040192945,-1.7346010553881064,-2.470271458637919,-1.572396640753751,-2.4702714586379457,-0.3742125646040647,
1220,-0.7898716314770701,-6.186512455911807,-1.106361418763051,-2.07888433091775,-0.3393540829961018,-1.1659521639400532,-1.62924053973028,-2.7797910628410105,-1.4853852637641216,-2.7797910628410585,-0.3742125646040647,
1221,-0.7891421481620461,-5.876992851708594,-1.2592639875118266,-2.1444520116942183,-0.3293037471426004,-1.1070786041679674,-1.8523840910444898,-3.20343999303455,-1.7730673362159024,-2.77979106284106,-0.3742125646040647,
1222,-0.7879275239388678,-5.493365275351702,-0.9615076472396019,-0.9365655911061261,-0.3495064544601199,-1.11330899678782,-1.292768303109067,-1.4864463907920809,-1.262241712449912,-1.4353816432538944,-0.3742125646040647,
1223,-0.7869568856680483,-5.426599579039438,-1.016082690939198,-0.8737237637718521,-0.23399356733827556,-1.0769729846475022,-1.3668762752627892,-1.4353816432538913,-1.331234583936863,-1.3934967017211652,-0.3742125646040647,
1224,-0.7859871886223669,-5.661601393662337,-1.0817491817136748,-0.8653339790151798,-0.252342706006472,-1.11330899678782,-1.4469189829363251,-1.416331720137756,-1.405342556090585,-1.3802800731870872,-0.3742125646040647,
1225,-0.7850184309781841,-5.917014205545371,-1.0883332403186534,-0.8622438834544223,-0.18954180476744173,-1.567809808415737,-1.4469189829363251,-1.416331720137756,-1.405342556090585,-1.3802800731870872,-0.3742125646040647,
1226,-0.7838088021866836,-5.742860858411214,-1.089087204208456,-0.8617137734217232,-0.21597506183559723,-1.5464976726465869,-1.4469189829363251,-1.416331720137756,-1.405342556090585,-1.3802800731870872,-0.3742125646040647,
1227,-0.7840506109171569,-5.591720422474727,-1.53745342219945,-2.5606147413180644,-0.18088374202432708,-1.8801118772861063,-2.322387720290225,-3.4061725470885755,-2.1785324443240666,-3.2034399930346713,-0.3742125646040647,
1228,-0.7830837266262161,-5.278867472592501,-1.45808959936341,-3.2582039008996757,-0.2805135829731684,-1.567809808415737,-2.1400661634962708,-17.784903384296125,-2.0243817644968085,-3.406172547088759,-0.3742125646040647,
1229,-0.7821177762975465,-5.234393729584253,-1.4822497561975763,-3.6016633417654256,-0.2616450986687856,-1.4508093728384248,-2.1400661634962708,-17.784903384296125,-2.0243817644968085,-3.406172547088759,-0.3742125646040647,
1230,-0.7813939253792237,-5.234393729584253,-1.3566381515370027,-2.187172264298606,-0.2710348390186244,-1.487107074212416,-1.9859154836690123,-3.406172547088579,-1.8908503718722858,-2.948027181151669,-0.3742125646040647,
1231,-0.7804296051502045,-4.950047226540977,-1.2987456225625642,-2.2965425401442214,-0.22494373181835758,-1.2601942012245386,-1.9859154836690123,-3.406172547088579,-1.7730673362159024,-3.406172547088756,-0.3742125646040647,
1232,-0.7785037499569902,-5.511549097437148,-1.3234519143885404,-2.2181098240490047,-0.21597506183559723,-1.2360246082732091,-1.9859154836690123,-3.406172547088579,-1.8908503718722858,-2.948027181151669,-0.3742125646040647,
1233,-0.7775422114213687,-5.381793499694597,-1.3055535987860487,-2.2588068195927247,-0.14698219034864582,-2.573054928118184,-1.9859154836690123,-3.406172547088579,-1.8908503718722858,-2.948027181151669,-0.3742125646040647,
1234,-0.7765815965540313,-5.511549097437148,-0.9361351660642975,-0.9547030924563327,-0.252342706006472,-0.8199031064774297,-1.292768303109067,-1.4864463907920809,-1.262241712449912,-1.4353816432538944,-0.3742125646040647,
1235,-0.7753821241780033,-6.186512455911756,-1.0176098814124734,-0.9217397883485189,-0.2616450986687856,-0.8199031064774297,-1.3668762752627892,-1.460262398033423,-1.331234583936863,-1.4163317201377592,-0.35894509247327283,-0.20273255405405852
1236,-0.7749027377833959,-6.186512455911756,-1.0367939219325484,-0.9100655524519105,-0.29008303398931906,-0.9208425186313859,-1.3668762752627892,-1.460262398033423,-1.331234583936863,-1.4163317201377592,-0.343907215108729,0.0
1237,-0.7741840888124741,-6.186512455911756,-1.0408443894761232,-0.9064617346362607,-0.3293037471426004,-0.9956926319938657,-1.3668762752627892,-1.460262398033423,-1.331234583936863,-1.4163317201377592,-0.3290921293236018,0.0
1238,-0.7732266928561466,-5.591720422474735,-1.0438930432325584,-0.9045153196792213,-0.3293037471426004,-0.9956926319938657,-1.3668762752627892,-1.460262398033423,-1.331234583936863,-1.4163317201377592,-0.31449332990244583,-0.20273255405405852
1239,-0.7720312354513728,-5.411213749706059,-1.2533379665509898,-1.670545218654819,-0.2616450986687856,-2.0071528363777476,-1.8523840910444898,-2.713025366528755,-1.7730673362159024,-2.5102928124747144,-0.30010459245034293,
1240,-0.7708372054587651,-5.2788674725925135,-1.2562179266512616,-1.6675410745774526,-0.2616450986687856,-2.0071528363777476,-1.8523840910444898,-2.713025366528755,-1.7730673362159024,-2.5102928124747144,-0.30010459245034293,
1241,-0.769406248858761,-5.354008574117186,-1.2592639875118266,-1.6644684429789225,-0.29008303398931906,-2.1107044776022024,-1.8523840910444898,-2.713025366528755,-1.7730673362159024,-2.5102928124747144,-0.30010459245034293,
1242,-0.7679773369700028,-5.5500296180052064,-1.2474468565331656,-1.6849459367212767,-0.2710348390186244,-2.1107044776022024,-1.8523840910444898,-2.713025366528755,-1.7730673362159024,-2.5102928124747144,-0.30010459245034293,
1243,-0.7667881347844275,-5.5500296180052064,-1.1377243120761615,-1.63947832892549,-0.2616450986687856,-1.8675957721530747,-1.7346010553881064,-2.7130253665287554,-1.667706820558076,-2.4702714586379457,-0.30010459245034293,
1244,-0.7658377902130208,-5.742860858411214,-1.2135141170706187,-1.9721277366840353,-0.22494373181835758,-2.1107044776022024,-1.8523840910444898,-3.2034399930345527,-1.7730673362159024,-2.779791062841059,-0.30010459245034293,
1245,-0.7637028113448909,-4.866983791103988,-1.05181202194541,-1.7385433762481635,-0.22494373181835758,-2.1107044776022024,-1.62924053973028,-2.7797910628410114,-1.572396640753751,-2.4702714586379453,-0.30010459245034293,
1246,-0.7622820201989466,-4.898573241914754,-1.043765830256663,-1.765819775397174,-0.18954180476744173,-2.3968812938547566,-1.62924053973028,-2.7797910628410114,-1.572396640753751,-2.4702714586379453,-0.30010459245034293,
1247,-0.7608632448368133,-4.968454213102332,-1.0212929744046046,-1.8637683404905603,-0.15535044001916237,-2.1107044776022024,-1.62924053973028,-2.7797910628410114,-1.4853852637641216,-2.7797910628410576,-0.30010459245034293,
1248,-0.7592105470223114,-5.014237809865077,-1.1046926093190867,-1.8264148201302781,-0.1722999983329358,-2.191626484766266,-1.7346010553881064,-2.7130253665287554,-1.572396640753751,-2.7130253665287967,-0.30010459245034293,
1249,-0.7575605761117473,-5.742860858411183,-1.2385974702449993,-1.7579718799013448,-0.3095011198464207,-0.540460065464754,-1.8523840910444898,-2.713025366528755,-1.667706820558076,-2.713025366528797,-0.30010459245034293,
1250,-0.7570896554531739,-5.511549097437121,-1.5175758806290014,-2.5919303077823734,-0.2616450986687856,-0.4760277521930594,-2.322387720290225,-3.4061725470885778,-2.0243817644968085,-3.406172547088757,-0.30010459245034293,
1251,-0.7559133231213151,-5.613946303760146,-1.5025705298040872,-2.538333188113835,-0.2616450986687856,-0.4760277521930594,-2.322387720290225,-3.4061725470885778,-2.0243817644968085,-3.406172547088757,-0.30010459245034293,
1252,-0.7547383729215237,-5.742860858411225,-1.343677513906688,-1.7824482040439484,-0.3095011198464207,-0.540460065464754,-1.9859154836690123,-2.510292812474686,-1.7730673362159024,-2.5102928124747144,-0.30010459245034293,
1253,-0.7540340648750364,-5.742860858411225,-1.3424192204439378,-1.7824080373665332,-0.2805135829731684,-0.4835395768652944,-1.9859154836690123,-2.510292812474686,-1.7730673362159024,-2.5102928124747144,-0.30010459245034293,
1254,-0.7533302525292682,-6.119746759599475,-1.2967231561047776,-1.83987695844222,-0.13868338753395063,-2.0231751561916047,-1.9859154836690123,-2.510292812474686,-1.7730673362159024,-2.5102928124747144,-0.30010459245034293,
1255,-0.7528613193436527,-6.81289394015978,-1.120774362344078,-2.008989097170562,-0.15535044001916237,-2.21372765225038,-1.7346010553881064,-2.7130253665287554,-1.572396640753751,-2.7130253665287967,-0.30010459245034293,
1256,-0.7523926059533044,-6.81289394015978,-1.1384232380883519,-1.9515068132364017,-0.31935341628943226,-0.4031021891341499,-1.7346010553881064,-2.7130253665287554,-1.572396640753751,-2.7130253665287967,-0.30010459245034293,
1257,-0.7521583316169864,-6.610161386105532,-1.2713289026179035,-2.278241904318616,-0.2710348390186244,-0.34931317027675746,-1.9859154836690123,-3.4061725470885813,-1.7730673362159024,-3.4061725470887527,-0.30010459245034293,
1258,-0.7519241121522783,-6.610161386105532,-1.2693610785551623,-2.280510628153635,-0.2805135829731684,-0.36562308521415665,-1.9859154836690123,-3.4061725470885813,-1.7730673362159024,-3.4061725470887527,-0.30010459245034293,
1259,-0.7509877824958557,-5.591720422474727,-1.2767203267858889,-2.262748355069723,-0.2710348390186244,-0.35297501632776834,-1.9859154836690123,-3.4061725470885813,-1.7730673362159024,-3.4061725470887527,-0.30010459245034293,
1260,-0.7500523287325976,-5.511549097437134,-1.3980690976644243,-4.141888763218001,-0.2616450986687856,-0.34134734168068787,-2.1400661634962708,-17.79158307855481,-1.8908503718722858,,-0.30010459245034293,
1261,-0.7491177492253204,-5.381793499694586,-1.4025509657445325,-4.017240023893077,-0.20708611441835112,-0.7445276040192945,-2.1400661634962708,-17.79158307855481,-1.8908503718722858,,-0.30010459245034293,
1262,-0.7481840423414263,-5.511549097437134,-1.3856973105319719,-3.786360869512677,-0.22494373181835758,-0.7867493306113446,-2.1400661634962708,-17.79158307855481,-1.8908503718722858,,-0.30010459245034293,
1263,-0.7472512064528859,-6.610161386105473,-1.3747156906593445,-3.552092573839124,-0.22494373181835758,-0.7867493306113446,-2.1400661634962708,-17.79158307855481,-1.8908503718722858,,-0.30010459245034293,
1264,-0.747484333858068,-6.119746759599453,-1.3651389305298256,-3.615796156688682,-0.31935341628943226,-0.6939963088382078,-2.1400661634962708,-17.79158307855481,-1.8908503718722858,,-0.30010459245034293,
1265,-0.746552150150388,-5.426599579039433,-1.3925249108705267,-3.2310323498663753,-0.31935341628943226,-0.6939963088382078,-2.1400661634962708,-17.79158307855481,-2.0243817644968085,-3.4061725470887563,-0.30010459245034293,
1266,-0.745853582186248,-5.234393729584253,-1.4689932849254754,-2.4974561455852613,-0.1722999983329358,-0.9522962377260594,-2.322387720290225,-3.4061725470885778,-2.1785324443240666,-3.20343999303467,-0.30010459245034293,
1267,-0.7446903855912124,-4.9875648195124285,-1.519484538331815,-2.566136764214562,-0.23399356733827556,-0.7987219107560858,-2.322387720290225,-3.4061725470885778,-2.3608540011180215,-3.203439993034671,-0.30010459245034293,
1268,-0.7435285404506403,-4.956107906807141,-1.4882498401330573,-2.3744900140547425,-0.38059704153015095,-0.5077404132067871,-2.1400661634962708,-2.948027181151598,-2.1785324443240666,-2.713025366528799,-0.30010459245034293,
1269,-0.741672391425847,-5.714281651491177,-1.3218827591685645,-1.717018309933185,-0.2805135829731684,-0.5077404132067871,-1.8523840910444898,-2.4702714586379195,-1.8908503718722858,-2.254880000591718,-0.30010459245034293,
1270,-0.7407456073001959,-5.613946303760106,-1.2661252589532646,-1.7490229716064687,-0.42361442661384163,-0.40716712052001797,-1.7346010553881064,-2.47027145863792,-1.830225750055851,-2.307560258420631,-0.30010459245034293,
1271,-0.7393570396158496,-5.493365275351664,-1.2201687090810636,-1.906353287009188,-0.7149662279545851,-0.4667884219443583,-1.62924053973028,-2.7797910628410114,-1.7190001149456267,-2.4156718126554493,-0.30010459245034293,
1272,-0.7384323978486311,-5.426599579039404,-1.197909443170855,-1.9669716111044628,-0.7003674285334323,-0.44967476146489527,-1.62924053973028,-2.7797910628410114,-1.618916656388644,-2.6014535908716914,-0.30010459245034293,
1273,-0.7375086102540674,-5.661601393662283,-1.161193815314607,-1.9156240689094528,-0.5036571342873781,-0.3209172489440213,-1.62924053973028,-2.7797910628410114,-1.618916656388644,-2.6014535908716914,-0.30010459245034293,
1274,-0.7365856752554665,-5.917014205545282,-1.3292454452319422,-2.32242647298797,-0.4918226766403753,-0.292039455137283,-1.8523840910444898,-3.203439993034552,-1.955388893009857,-2.9003720912495052,-0.30010459245034293,
1275,-0.7347423567611772,-5.049713677851209,-1.003133813075397,-1.0072900187870824,-0.4018744399774359,-0.37092245226506243,-1.5339303599259548,-2.0521474465376244,-1.4853852637641216,-1.9472871810466004,-0.30010459245034293,
1276,-0.7342820575585737,-5.095900337916715,-0.9707275567953945,-1.0414304249578454,-0.3293037471426004,-0.7901423126178995,-1.5339303599259548,-2.0521474465376244,-1.4853852637641216,-1.9472871810466004,-0.30010459245034293,
1277,-0.7338219701338485,-5.183845671148544,-1.022703587425301,-0.9748058474807266,-0.2710348390186244,-0.7701057245467879,-1.62924053973028,-1.9472871810465915,-1.572396640753751,-1.8721460795219313,-0.30010459245034293,
1278,-0.7331322356542684,-5.354008574117147,-1.1167068080053426,-0.9435707915443007,-0.2997449449010561,-0.8382299980114782,-1.7346010553881064,-1.933953057505511,-1.7730673362159024,-1.8276723365136835,-0.30010459245034293,
1279,-0.7324429765804559,-5.4933652753516515,-1.1049630379501123,-0.9507758960481213,-0.43466426280042675,-0.863050506756071,-1.7346010553881064,-1.933953057505511,-1.667706820558076,-1.8721460795219316,-0.30010459245034293,
1280,-0.7322133290883456,-5.27886747259248,-1.494153084152425,-2.648616844719637,-0.630408839926522,-0.3603775081197192,-2.322387720290225,-3.406172547088577,-2.1785324443240666,-3.2034399930346713,-0.30010459245034293,
1281,-0.7306072716133742,-4.938141902194104,-1.450928443440582,-2.3981957439050468,-0.6578078141146364,-0.33421078569045676,-2.1400661634962708,-2.9480271811515975,-2.0243817644968085,-2.779791062841061,-0.30010459245034293,
1282,-0.7285461235116341,-4.800218094791712,-1.3751290236049123,-2.8404829734627763,-0.7448191911042662,-0.5157291691221785,-1.9859154836690123,-3.4061725470885804,-1.8908503718722858,-2.948027181151669,-0.30010459245034293,
1283,-0.7264892150044566,-4.84210303632444,-1.220118128670846,-2.1807547772847973,-0.7003674285334323,-0.3832432668114204,-1.8523840910444898,-3.2034399930345523,-1.667706820558076,-3.203439993034667,-0.30010459245034293,
1284,-0.7244365286867147,-5.129246025166046,-1.2387520496604816,-2.104880625005121,-0.7913392067391589,-0.31337464511924923,-1.8523840910444898,-3.2034399930345523,-1.667706820558076,-3.203439993034667,-0.30010459245034293,
1285,-0.7230704082556711,-5.493365275351644,-1.2707966763027163,-2.0379603231773493,-0.5277546858664387,-0.4622297664235001,-1.8523840910444898,-3.2034399930345523,-1.7730673362159024,-2.7797910628410603,-0.30010459245034293,
1286,-0.721933398468596,-5.87699285170847,-1.3160759310148313,-2.0589810953248433,-0.43466426280042675,-0.5937568181787006,-1.9859154836690123,-3.4061725470885804,-1.8908503718722858,-2.9480271811516694,-0.30010459245034293,
1287,-0.7212518126191946,-6.186512455911578,-1.3312783105771129,-2.0356513558754505,-0.38059704153015095,-0.5383536096041772,-1.9859154836690123,-3.4061725470885804,-2.0243817644968085,-2.779791062841061,-0.30010459245034293,
1288,-0.72057069101266,-6.186512455911578,-1.478640709988784,-3.6088591363337343,-0.4458375633985519,-0.6664029385722254,-2.1400661634962708,-17.788124353132968,-2.1785324443240666,-3.2034399930346718,-0.30010459245034293,
1289,-0.720116867542198,-6.186512455911578,-1.432621007059762,-3.599238202183751,-0.3095011198464207,-2.0071528363777476,-2.1400661634962708,-17.788124353132968,-2.1785324443240666,-3.2034399930346718,-0.30010459245034293,
1290,-0.719663249934057,-6.610161386105177,-1.434436741835299,-3.5684711528476525,-0.2997449449010561,-1.8675957721530747,-2.1400661634962708,-17.788124353132968,-2.1785324443240666,-3.2034399930346718,-0.30010459245034293,
1291,-0.7189832091054011,-5.917014205545267,-1.3555371808332959,-2.520978697342426,-0.38059704153015095,-0.863050506756071,-1.9859154836690123,-3.4061725470885804,-2.0243817644968085,-2.779791062841061,-0.30010459245034293,
1292,-0.7180772067784222,-5.661601393662274,-1.3291326293473456,-2.594264778081874,-0.41268535608165147,-0.9522962377260594,-1.9859154836690123,-3.4061725470885804,-1.8908503718722858,-2.9480271811516694,-0.30010459245034293,
1293,-0.7173982433032047,-5.591720422474696,-1.3232836727932131,-2.6100467597271297,-0.480126636877184,-0.8400982839700275,-1.9859154836690123,-3.4061725470885804,-1.8908503718722858,-2.9480271811516694,-0.30010459245034293,
1294,-0.716493675172778,-5.591720422474696,-1.32676643106024,-2.6065610942455346,-0.42361442661384163,-0.6531341149504403,-1.9859154836690123,-3.4061725470885804,-1.8908503718722858,-2.9480271811516694,-0.30010459245034293,
1295,-0.7158157856428075,-6.354748574222234,-1.040252673482527,-1.3660050314934733,-0.46856581447610807,-0.7445276040192945,-1.62924053973028,-2.3361394653405863,-1.4853852637641216,-2.3361394653406053,-0.30010459245034293,
1296,-0.7149126471754591,-5.742860858411151,-1.1018575152796104,-1.329408504851938,-0.42361442661384163,-0.9663705151836915,-1.7346010553881064,-2.3075602584206125,-1.572396640753751,-2.307560258420631,-0.30010459245034293,
1297,-0.7140103236312687,-5.411213749706022,-1.0299121021496935,-1.3568164665674252,-0.39117915086068783,-0.8689482621468473,-1.62924053973028,-2.3361394653405863,-1.4853852637641216,-2.3361394653406053,-0.30010459245034293,
1298,-0.712883562948678,-5.278867472592485,-1.0177751228719316,-1.3746748571302345,-0.2710348390186244,-1.003283622718841,-1.62924053973028,-2.3361394653405863,-1.4853852637641216,-2.3361394653406053,-0.30010459245034293,
1299,-0.7117580704269436,-5.174321573663207,-0.973806668654941,-1.4268376839341397,-0.43466426280042675,-0.6363738899129648,-1.4469189829363251,-2.3361394653405867,-1.4853852637641216,-2.3361394653406053,-0.30010459245034293,
1300,-0.7104091493590943,-5.742860858411173,-1.211606581729897,-2.4868137517398603,-0.37012574166285545,-0.5207852674764621,-1.7346010553881064,-2.7130253665287554,-1.7730673362159024,-3.4061725470887563,-0.30010459245034293,
1301,-0.7095108784700388,-5.876992851708512,-1.2495803294381564,-2.2430024072381007,-0.5277546858664387,-0.05008615670532799,-1.7346010553881064,-2.7130253665287554,-1.7730673362159024,-3.4061725470887563,-0.30010459245034293,
1302,-0.7088377044291344,-6.186512455911655,-1.0137345467471255,-1.1011418353915992,-0.5277546858664387,-0.05008615670532799,-1.292768303109067,-1.6429922847806542,-1.331234583936863,-1.6144130778606849,-0.30010459245034293,
1303,-0.7079408433824709,-5.805442429888186,-1.018477703852623,-1.0971704468616492,-0.5400247784582529,-0.06708836595490655,-1.292768303109067,-1.6429922847806542,-1.331234583936863,-1.6144130778606849,-0.30010459245034293,
1304,-0.7070447859748454,-5.511549097437108,-1.0070090754258332,-1.0987505570600014,-0.42361442661384163,-0.13942039433933362,-1.3668762752627892,-1.6429922847806542,-1.262241712449912,-1.642992284780659,-0.30010459245034293,
1305,-0.706149530767334,-5.591720422474696,-1.0016285545580264,-1.1037187934379207,-0.4458375633985519,-0.16940821446110937,-1.3668762752627892,-1.6429922847806542,-1.262241712449912,-1.642992284780659,-0.30010459245034293,
1306,-0.7048081489431327,-5.234393729584234,-0.970964075244936,-1.1483139022319606,-0.1982754847361963,-1.8801118772861063,-1.3668762752627892,-1.6429922847806542,-1.262241712449912,-1.642992284780659,-0.30010459245034293,
1307,-0.7034685640140761,-5.381793499694551,-1.2346894074729167,-2.6968509213363596,-0.3095011198464207,-0.7850610248846474,-1.8523840910444898,-3.203439993034553,-1.667706820558076,-3.203439993034667,-0.30010459245034293,
1308,-0.7025765032947952,-5.511549097437088,-1.2387520496604816,-2.675474102863318,-0.3095011198464207,-0.7850610248846474,-1.8523840910444898,-3.203439993034553,-1.667706820558076,-3.203439993034667,-0.30010459245034293,
1309,-0.7016852376386487,-5.591720422474673,-1.2968869875771698,-3.1933539248894114,-0.2616450986687856,-0.760367166510794,-1.9859154836690123,-3.4061725470885813,-1.7730673362159024,-3.4061725470887554,-0.30010459245034293,
1310,-0.700572271469228,-6.11974675959932,-0.8790825215162378,-0.77746048006573,-0.29008303398931906,-0.7701057245467879,-1.292768303109067,-1.4864463907920809,-1.1977031913123404,-1.4864463907920842,-0.30010459245034293,
1311,-0.6999050858556876,-5.742860858411151,-0.8005735861982738,-0.8220377651700594,-0.29008303398931906,-0.7701057245467879,-1.2237754316221157,-1.519792078041417,-1.1370785694959056,-1.5197920780414205,-0.30010459245034293,
1312,-0.6990161969082709,-5.550029618005164,-0.723555901931095,-0.8509786497502627,-0.18088374202432708,-2.1107044776022024,-1.2237754316221157,-1.519792078041417,-1.1370785694959056,-1.5197920780414205,-0.30010459245034293,
1313,-0.6981280973827588,-5.742860858411151,-0.6061183845469998,-0.9576265672066939,-0.20708611441835112,-2.0071528363777476,-1.0986122886681096,-1.5808434264418663,-1.0258529343856813,-1.5808434264418705,-0.30010459245034293,
1314,-0.6972407858782244,-5.876992851708485,-0.6114428015608144,-0.9433820309234459,-0.252342706006472,-1.808854318189475,-1.0986122886681096,-1.5808434264418663,-1.0258529343856813,-1.5808434264418705,-0.30010459245034293,
